field_1,lat,lon,depth,time,orid,evid,julian_date,nass,ndef,ndp,grn,srn,etype,review,depdp,dtype,mb,mbid,ms,msid,ml,mlid,algorithm,auth,commid_x,lddate_x,date,sxx,syy,szz,stt,sxy,sxz,syz,stx,sty,stz,sdobs,smajax,sminax,strike,sdepth,stime,conf,commid_y,lddate_y
6153,55.9894,-120.47,3.1875,1549710865.65,6154,6154,-1,13,13,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.14,12056,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-09 11:14:25.652800083,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6154,55.9838,-120.46,2.25,1549711949.39,6155,6155,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.13,12057,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-09 11:32:29.388200045,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6176,55.9697,-120.45,0,1549740825.54,6177,6177,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.32,12079,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-09 19:33:45.543630123,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6179,55.9753,-120.49,3.8125,1549741506.36,6180,6180,-1,7,7,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,-0.07,12082,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-09 19:45:06.359080076,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6208,55.9753,-120.485,4.125,1549756026.55,6209,6209,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.03,12111,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-09 23:47:06.549299955,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6238,55.9809,-120.47,4.125,1549838031.43,6239,6239,-1,7,7,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.02,12141,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-10 22:33:51.432709932,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6240,56.0456,-120.435,4.4375,1549840893.16,6241,6241,-1,11,11,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.7,12143,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-10 23:21:33.163869858,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6245,55.9809,-120.465,3.1875,1549856394.18,6246,6246,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.07,12148,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-11 03:39:54.181990147,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6284,55.9838,-120.48,1,1549883696.86,6285,6285,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.03,12187,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-11 11:14:56.863199949,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6300,56.0569,-120.44,3.1875,1549892122.72,6301,6301,-1,16,16,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.67,12203,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-11 13:35:22.719930172,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6306,55.9753,-120.48,4.125,1549899963.25,6307,6307,-1,7,7,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.1,12209,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-11 15:46:03.252709866,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6330,55.9725,-120.48,1,1549909995.71,6331,6331,-1,9,9,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.09,12233,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-11 18:33:15.712130070,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6331,56.2256,-120.865,1.9375,1549911443.14,6332,6332,-1,7,7,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,1.22,12234,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-11 18:57:23.139309883,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6333,56.0513,-120.445,2.875,1549912485.95,6334,6334,-1,10,10,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.28,12236,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-11 19:14:45.953869820,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6337,56.0513,-120.425,0,1549923226.74,6338,6338,-1,10,10,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.25,12240,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-11 22:13:46.742869854,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6347,55.9809,-120.47,3.5,1549944208.53,6348,6348,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.02,12250,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-12 04:03:28.526019812,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6353,55.995,-120.47,2.875,1549946543.78,6354,6354,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.29,12256,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-12 04:42:23.780200005,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6401,55.995,-120.475,3.8125,1549969885.57,6402,6402,-1,8,8,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.29,12304,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-12 11:11:25.568749905,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6417,55.9978,-120.475,2.875,1549998169.1,6418,6418,-1,9,9,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.24,12320,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-12 19:02:49.100569963,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6418,55.9922,-120.465,3.8125,1549998169.17,6419,6419,-1,10,10,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.24,12321,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-12 19:02:49.172180176,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6422,55.995,-120.48,0,1550004720.33,6423,6423,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.2,12325,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-12 20:52:00.329930067,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6437,56.0175,-120.54,0,1550079091.63,6438,6438,-1,11,11,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.48,12340,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-13 17:31:31.629590034,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6444,56.0175,-120.56,0,1550104325.19,6445,6445,-1,10,10,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.37,12347,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-14 00:32:05.193099976,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6449,56.0091,-120.535,3.1875,1550110685.63,6450,6450,-1,11,11,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.5,12352,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-14 02:18:05.629940033,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6450,55.9725,-120.46,0,1550112934.46,6451,6451,-1,7,7,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.09,12353,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-14 02:55:34.463330030,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6488,56.0513,-120.48,0,1550163439.92,6489,6489,-1,11,11,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.59,12391,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-14 16:57:19.916209936,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6506,56.0063,-120.525,0.0625,1550208802.11,6507,6507,-1,8,8,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.41,12409,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-15 05:33:22.114639997,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6508,56.0372,-120.555,0,1550209093.14,6509,6509,-1,13,13,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.95,12411,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-15 05:38:13.135360003,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6510,55.995,-120.485,0,1550209199.09,6511,6511,-1,14,14,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.53,12413,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-15 05:39:59.085069895,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6538,56.0484,-120.475,0,1550288530.53,6539,6539,-1,10,10,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.83,12441,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-16 03:42:10.526659966,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6550,56.0513,-120.46,0,1550321921.52,6551,6551,-1,10,10,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.47,12453,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-16 12:58:41.516659975,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6565,56.0344,-120.56,0,1550363167.75,6566,6566,-1,16,16,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.29,12468,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-17 00:26:07.751019955,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6659,55.9894,-120.475,1.3125,1550624826.7,6660,6660,-1,7,7,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.34,12562,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-20 01:07:06.698709965,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6675,55.9866,-120.46,1.625,1550636453.58,6676,6676,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.17,12578,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-02-20 04:20:53.584530115,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6705,55.9922,-120.49,0.0625,1551433285.63,6706,6706,-1,8,8,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.29,12608,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-03-01 09:41:25.634540081,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6732,55.8938,-120.41,2.875,1554317589.05,6733,6733,-1,11,11,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,-0.14,12635,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-03 18:53:09.052949905,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6735,55.8909,-120.395,0.6875,1554320290.21,6736,6736,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,-0.03,12638,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-03 19:38:10.206480026,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6738,55.8825,-120.4,0,1554320842.51,6739,6739,-1,14,14,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.39,12641,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-03 19:47:22.511290072,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6741,55.8938,-120.4,2.25,1554321629.26,6742,6742,-1,9,9,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,-0.1,12644,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-03 20:00:29.260280132,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6742,55.8853,-120.4,0.3125,1554321629.3,6743,6743,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,-0.03,12645,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-03 20:00:29.302769899,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6752,55.8937,-120.4,2.25,1554329027.64,6753,6753,-1,11,11,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.05,12655,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-03 22:03:47.635290146,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6754,55.8684,-120.4,2.5625,1554335084.44,6755,6755,-1,7,7,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,-0.17,12657,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-03 23:44:44.438659906,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6756,55.8713,-120.42,3.5,1554343082.48,6757,6757,-1,7,7,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,-0.04,12659,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-04 01:58:02.484960079,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6757,55.8937,-120.4,3.5,1554344910.83,6758,6758,-1,10,10,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.07,12660,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-04 02:28:30.830340147,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6759,55.8741,-120.425,0,1554351263.94,6760,6760,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.21,12662,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-04 04:14:23.938659906,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6761,55.8797,-120.43,0,1554353525.37,6762,6762,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.22,12664,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-04 04:52:05.365959883,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6762,55.9134,-120.36,0.625,1554379454.09,6763,6763,-1,9,9,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,-0.2,12665,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-04 12:04:14.094280005,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6763,55.8938,-120.4,2.25,1554401839.56,6764,6764,-1,10,10,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,-0.09,12666,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-04 18:17:19.562949896,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6766,55.8938,-120.405,2.5625,1554405765.18,6767,6767,-1,10,10,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,-0.01,12669,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-04 19:22:45.182950020,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6768,55.8825,-120.4,2.25,1554407897.74,6769,6769,-1,9,9,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,-0.02,12671,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-04 19:58:17.736369848,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6773,55.9106,-120.395,0,1554417351.54,6774,6774,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.07,12676,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-04 22:35:51.536580085,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6774,55.8769,-120.43,4.4375,1554418991.09,6775,6775,-1,8,8,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,-0.05,12677,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-04 23:03:11.093809843,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6775,55.905,-120.4,3.5,1554418991.69,6776,6776,-1,9,9,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.04,12678,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-04 23:03:11.685630083,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6778,55.8909,-120.395,0.0625,1554425089.32,6779,6779,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.14,12681,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-05 00:44:49.320219994,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6780,55.8713,-120.42,3.5,1554425371.1,6781,6781,-1,7,7,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.06,12683,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-05 00:49:31.104580164,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6782,55.8488,-120.4,2.25,1554433710.28,6783,6783,-1,7,7,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,-0.07,12685,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-05 03:08:30.275580168,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6784,55.8881,-120.41,2.25,1554436362.68,6785,6785,-1,14,14,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.06,12687,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-05 03:52:42.679399967,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6785,55.8544,-120.38,4.4375,1554461181.25,6786,6786,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,-0.09,12688,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-05 10:46:21.252319813,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6788,55.8375,-120.4,0,1554582264.17,6789,6789,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.26,12691,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-06 20:24:24.169600010,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6789,55.8797,-120.395,1.3125,1554586835.76,6790,6790,-1,10,10,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.36,12692,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-06 21:40:35.761180162,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6790,55.8769,-120.4,0.9375,1554587091.39,6791,6791,-1,8,8,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.54,12693,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-06 21:44:51.391180038,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6803,55.8853,-120.395,0.3125,1554606271.24,6804,6804,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.27,12706,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-07 03:04:31.235899925,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6804,55.8966,-120.4,0.9375,1554607836.53,6805,6805,-1,8,8,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.18,12707,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-07 03:30:36.532540083,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6820,55.8937,-120.4,2.875,1554653133.47,6821,6821,-1,15,15,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.45,12723,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-07 16:05:33.467649937,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
6825,55.8825,-120.37,1.3125,1554655753.46,6826,6826,-1,6,6,-1,-1,-1,-,-,-999,-,-999,-1,-999,-1,0.16,12728,dbgenloc,dbgenloc:PGCMl,-1,1565395763.82,2019-04-07 16:49:13.461140156,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1000000000,-1,-1,-1,-1,-1,-1,0,-1,1565395763.82
