,lat,lon,depth,time,orid,evid,julian_date,nass,ndef,ndp,grn,srn,etype,review,depdp,dtype,mb,mbid,ms,msid,ml,mlid,algorithm,auth,commid_x,lddate_x,date,sxx,syy,szz,stt,sxy,sxz,syz,stx,sty,stz,sdobs,smajax,sminax,strike,sdepth,stime,conf,commid_y,lddate_y
4631,55.9086,-120.4232,8.8399,1554912966.37394,4632,4632,-1,6,6,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.17,10534,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 16:16:06.373939991,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0481,2.0237,1.8331,242.81,1.201,-1.0,0.0,-1,1565395763.81561
4632,55.9411,-120.5883,1.8505,1554913216.97705,4633,4633,-1,11,11,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.35,10535,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 16:20:16.977050066,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3501,1.6041,1.0053,283.66,1.5579,-1.0,0.0,-1,1565395763.81561
4633,55.9346,-120.545,1.0,1554913461.99259,4634,4634,-1,22,22,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,1.55,10536,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 16:24:21.992589951,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3867,0.707,0.4281,321.56,0.0,-1.0,0.0,-1,1565395763.81561
4634,55.9381,-120.5537,0.1231,1554914148.4366698,4635,4635,-1,14,14,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.48,10537,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 16:35:48.436669827,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3853,0.9867,0.7228,320.28,3.6546,-1.0,0.0,-1,1565395763.81561
4635,55.9321,-120.5593,0.467,1554914236.40523,4636,4636,-1,15,15,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.49,10538,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 16:37:16.405230045,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3934,0.7928,0.7696,323.36,2.2165,-1.0,0.0,-1,1565395763.81561
4636,55.9032,-120.3562,1.0,1554914511.35519,4637,4637,-1,14,14,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.43,10539,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 16:41:51.355190039,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3227,0.69,0.5337,24.46,0.0,-1.0,0.0,-1,1565395763.81561
4637,55.9359,-120.5523,1.0,1554914755.3792,4638,4638,-1,9,9,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.09,10540,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 16:45:55.379199982,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.4217,1.8427,0.6831,341.85,0.0,-1.0,0.0,-1,1565395763.81561
4638,55.9333,-120.5479,0.1619,1554914944.13659,4639,4639,-1,21,21,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,1.45,10541,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 16:49:04.136590004,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3949,0.7572,0.4364,320.27,2.4161,-1.0,0.0,-1,1565395763.81561
4639,55.9385,-120.559,0.1336,1554915889.2379699,4640,4640,-1,17,17,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.6,10542,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 17:04:49.237969875,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3428,0.9681,0.5962,316.21,2.9525,-1.0,0.0,-1,1565395763.81561
4640,55.9349,-120.5472,1.0,1554919021.56905,4641,4641,-1,21,21,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.98,10543,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 17:57:01.569050074,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.4102,0.7176,0.4577,318.71,0.0,-1.0,0.0,-1,1565395763.81561
4641,55.8394,-120.3691,1.0,1554921675.92611,4642,4642,-1,3,3,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.07,10544,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 18:41:15.926110029,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0076,5.7696,1.6778,352.34,0.0,-1.0,0.0,-1,1565395763.81561
4642,55.8986,-120.3638,0.1384,1554922071.53864,4643,4643,-1,12,12,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.31,10545,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 18:47:51.538640022,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.314,0.7829,0.5685,8.5,2.7842,-1.0,0.0,-1,1565395763.81561
4643,55.9031,-120.3623,0.4443,1554922048.21004,4644,4644,-1,17,17,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.54,10546,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 18:47:28.210040092,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3752,0.5707,0.5105,2.97,1.8547,-1.0,0.0,-1,1565395763.81561
4644,55.8826,-120.3763,0.4093,1554922483.3478901,4645,4645,-1,10,10,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.35,10547,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 18:54:43.347890139,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2935,1.4749,0.6828,22.84,2.6939,-1.0,0.0,-1,1565395763.81561
4645,55.8392,-120.3686,1.0673,1554922420.60494,4646,4646,-1,4,4,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.05,10548,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 18:53:40.604939938,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0074,3.4447,1.4866,1.89,0.3858,-1.0,0.0,-1,1565395763.81561
4646,55.9047,-120.3572,1.0,1554922583.2599099,4647,4647,-1,20,20,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,1.11,10549,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 18:56:23.259909868,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3833,0.5606,0.4508,342.78,0.0,-1.0,0.0,-1,1565395763.81561
4647,55.8825,-120.3767,0.1817,1554923424.1431699,4648,4648,-1,8,8,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.2,10550,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:10:24.143169880,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2965,1.8107,0.7072,21.45,3.7616,-1.0,0.0,-1,1565395763.81561
4648,55.8906,-120.3752,0.3709,1554923450.1010401,4649,4649,-1,10,10,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.01,10551,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:10:50.101040125,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2933,1.3793,0.654,23.13,2.6445,-1.0,0.0,-1,1565395763.81561
4649,55.8843,-120.3777,0.4818,1554923374.58949,4650,4650,-1,9,9,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.05,10552,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:09:34.589489937,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2867,1.61,0.6888,25.27,2.5688,-1.0,0.0,-1,1565395763.81561
4650,55.9013,-120.3649,1.0,1554923510.45692,4651,4651,-1,19,19,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.77,10553,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:11:50.456919909,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3754,0.5625,0.4648,340.57,0.0,-1.0,0.0,-1,1565395763.81561
4651,55.9392,-120.5605,1.0,1554923609.18216,4652,4652,-1,13,13,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.65,10554,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:13:29.182159901,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.4451,1.0757,0.572,322.01,0.0,-1.0,0.0,-1,1565395763.81561
4652,55.8954,-120.3628,0.4334,1554923693.11157,4653,4653,-1,15,15,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.43,10555,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:14:53.111569881,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3478,0.6579,0.5232,14.62,1.954,-1.0,0.0,-1,1565395763.81561
4653,55.8798,-120.384,1.0,1554923842.29708,4654,4654,-1,9,9,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.01,10556,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:17:22.297080040,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2857,1.6117,0.7052,23.14,0.0,-1.0,0.0,-1,1565395763.81561
4654,55.9033,-120.3647,1.0,1554924075.78773,4655,4655,-1,14,14,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.41,10557,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:21:15.787729979,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3797,0.7421,0.5426,4.24,0.0,-1.0,0.0,-1,1565395763.81561
4655,55.8846,-120.3684,0.3382,1554924286.20469,4656,4656,-1,10,10,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.26,10558,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:24:46.204689980,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3651,1.5661,0.6565,7.56,3.1571,-1.0,0.0,-1,1565395763.81561
4656,55.891,-120.381,0.4167,1554924263.53664,4657,4657,-1,9,9,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.12,10559,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:24:23.536639929,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3126,1.4846,0.7215,21.31,2.6795,-1.0,0.0,-1,1565395763.81561
4657,55.9051,-120.3561,1.0,1554924498.90917,4658,4658,-1,16,16,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.41,10560,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:28:18.909169912,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3384,0.623,0.5247,355.97,0.0,-1.0,0.0,-1,1565395763.81561
4658,55.941,-120.6058,2.0519,1554925283.0813699,4659,4659,-1,10,10,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.21,10561,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:41:23.081369877,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3398,1.9851,1.1072,274.74,1.463,-1.0,0.0,-1,1565395763.81561
4659,55.8809,-120.3851,0.3391,1554925372.46598,4660,4660,-1,10,10,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.29,10562,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:42:52.465980053,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3132,1.5384,0.7196,25.49,3.0736,-1.0,0.0,-1,1565395763.81561
4660,55.8994,-120.3516,1.0,1554925650.14024,4661,4661,-1,22,22,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.93,10563,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:47:30.140239954,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.381,0.5404,0.4338,341.1,0.0,-1.0,0.0,-1,1565395763.81561
4661,55.8981,-120.3651,0.1407,1554925953.33736,4662,4662,-1,11,11,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.07,10564,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:52:33.337359905,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2988,0.7372,0.6186,30.7,2.7468,-1.0,0.0,-1,1565395763.81561
4662,55.8977,-120.3652,0.1269,1554925893.22481,4663,4663,-1,13,13,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.13,10565,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:51:33.224809885,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.335,0.7193,0.5395,15.88,2.6983,-1.0,0.0,-1,1565395763.81561
4663,55.9008,-120.3575,0.1958,1554926036.5839698,4664,4664,-1,24,24,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,1.59,10566,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:53:56.583969831,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3682,0.5118,0.4311,344.1,1.9838,-1.0,0.0,-1,1565395763.81561
4664,55.8973,-120.3668,1.0,1554926218.5787401,4665,4665,-1,14,14,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.34,10567,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 19:56:58.578740120,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.351,0.7159,0.5234,356.04,0.0,-1.0,0.0,-1,1565395763.81561
4665,55.9036,-120.3571,0.3012,1554926625.45104,4666,4666,-1,19,19,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.88,10568,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 20:03:45.451040030,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.4054,0.5602,0.4904,352.79,1.9889,-1.0,0.0,-1,1565395763.81561
4666,55.9013,-120.3565,1.0,1554927135.3420699,4667,4667,-1,19,19,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.49,10569,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 20:12:15.342069864,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3584,0.5639,0.4659,341.35,0.0,-1.0,0.0,-1,1565395763.81561
4667,55.8801,-120.4075,1.0,1554928042.09022,4668,4668,-1,8,8,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.19,10570,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 20:27:22.090219975,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2972,2.287,0.9906,229.16,0.0,-1.0,0.0,-1,1565395763.81561
4668,55.8978,-120.3706,0.188,1554928184.26176,4669,4669,-1,11,11,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.01,10571,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 20:29:44.261759996,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3236,0.9072,0.6413,16.2,3.0008,-1.0,0.0,-1,1565395763.81561
4669,55.899,-120.3579,0.1685,1554928407.79483,4670,4670,-1,19,19,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.78,10572,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 20:33:27.794830084,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3807,0.5778,0.4627,342.27,2.1402,-1.0,0.0,-1,1565395763.81561
4670,55.9002,-120.3585,0.1773,1554929312.07293,4671,4671,-1,15,15,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.13,10573,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 20:48:32.072930098,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.333,0.655,0.5197,15.27,2.3202,-1.0,0.0,-1,1565395763.81561
4671,55.8895,-120.3707,1.0,1554930194.79201,4672,4672,-1,7,7,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.01,10574,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 21:03:14.792010069,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.297,1.9708,0.7093,16.78,0.0,-1.0,0.0,-1,1565395763.81561
4672,55.905,-120.3601,0.1891,1554931273.913,4673,4673,-1,18,18,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.79,10575,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 21:21:13.913000107,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3814,0.5981,0.4623,342.4,2.176,-1.0,0.0,-1,1565395763.81561
4673,55.9017,-120.3541,1.0,1554932208.8777099,4674,4674,-1,18,18,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.9,10576,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 21:36:48.877709866,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3947,0.641,0.454,345.03,0.0,-1.0,0.0,-1,1565395763.81561
4674,55.8402,-120.3694,1.0,1554932198.20185,4675,4675,-1,4,4,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.11,10577,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 21:36:38.201849937,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0111,3.6845,1.4718,3.34,0.0,-1.0,0.0,-1,1565395763.81561
4675,55.9022,-120.3605,1.0,1554932396.01275,4676,4676,-1,16,16,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.51,10578,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 21:39:56.012749910,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3777,0.6176,0.5132,350.52,0.0,-1.0,0.0,-1,1565395763.81561
4676,55.8984,-120.3726,0.4565,1554932600.0975301,4677,4677,-1,12,12,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.18,10579,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 21:43:20.097530127,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3372,0.6975,0.6362,25.33,2.2108,-1.0,0.0,-1,1565395763.81561
4677,55.8905,-120.3565,0.1528,1554933018.93607,4678,4678,-1,6,6,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.15,10580,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 21:50:18.936069965,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3751,3.5783,0.9946,226.27,3.1448,-1.0,0.0,-1,1565395763.81561
4678,55.8876,-120.3559,0.1581,1554933013.39462,4679,4679,-1,7,7,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.08,10581,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 21:50:13.394619942,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3417,2.3626,1.0081,226.59,2.7893,-1.0,0.0,-1,1565395763.81561
4679,55.9015,-120.3729,0.2862,1554933617.81605,4680,4680,-1,11,11,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.06,10582,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 22:00:17.816050053,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3591,0.9084,0.6324,27.16,2.7785,-1.0,0.0,-1,1565395763.81561
4680,55.9069,-120.3643,0.1656,1554934042.33186,4681,4681,-1,18,18,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.35,10583,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 22:07:22.331860065,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3518,0.5994,0.4598,342.13,2.3151,-1.0,0.0,-1,1565395763.81561
4681,55.8889,-120.3728,1.0,1554934304.7585301,4682,4682,-1,10,10,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.22,10584,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 22:11:44.758530140,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.307,1.37,0.6541,21.5,0.0,-1.0,0.0,-1,1565395763.81561
4682,55.9009,-120.3564,1.0,1554934322.10724,4683,4683,-1,18,18,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.67,10585,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 22:12:02.107239962,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.4122,0.5827,0.4957,7.42,0.0,-1.0,0.0,-1,1565395763.81561
4683,55.8778,-120.3799,0.1417,1554934535.37442,4684,4684,-1,9,9,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.19,10586,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 22:15:35.374419928,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2759,1.6214,0.7355,20.49,4.0963,-1.0,0.0,-1,1565395763.81561
4684,55.8893,-120.3791,0.1599,1554934541.75396,4685,4685,-1,7,7,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.16,10587,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-04-10 22:15:41.753959894,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3349,2.0313,0.7484,16.13,3.7959,-1.0,0.0,-1,1565395763.81561
